"353230295","BIA£YSTOK                     ","2024","01","01",1.2,,-1.2,,0.6,,-3.3,,6.2,,"S",,"9",,"9",,"9",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8","R",,"9",,"9",,"8"
"353230295","BIA£YSTOK                     ","2024","01","02",0.3,,-2.4,,-1.6,,-3.9,,0.9,,"S",9,,1.4,,0.1,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R","01",,,"9",,"8"
"353230295","BIA£YSTOK                     ","2024","01","03",-1.2,,-5.5,,-3.9,,-5.6,,2.4,,"S",10,,1.3,,,"9",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","Z","01",,,"9",,"8"
"353230295","BIA£YSTOK                     ","2024","01","04",-0.4,,-6.4,,-3.6,,-9.0,,3.8,,"S",13,,1.4,,,"9",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","Z","01",,,"9",,"8"
"353230295","BIA£YSTOK                     ","2024","01","05",1.1,,-7.9,,-5.4,,-11.7,,0.0,,"W",10,,1.9,,,"9",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","Z","01",,,"9",,"8"
"353230295","BIA£YSTOK                     ","2024","01","06",-3.2,,-10.5,,-7.5,,-14.3,,0.0,,"W",9,,2.0,,4.8,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","Z","10",,,"9",,"8"
"353230295","BIA£YSTOK                     ","2024","01","07",-5.3,,-13.2,,-11.3,,-13.3,,0.0,,"W",8,,2.3,,0.5,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","Z","11",,,"9",,"8"
"353230295","BIA£YSTOK                     ","2024","01","08",-11.5,,-16.0,,-14.9,,-19.0,,,"9",,8,,2.1,,6.0,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","Z","13",,,"9",,"8"
"353230295","BIA£YSTOK                     ","2024","01","09",-5.5,,-19.7,,-11.7,,-22.2,,0.0,,"W",8,,2.0,,2.1,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","Z","16",,,"9",,"8"
"353230295","BIA£YSTOK                     ","2024","01","10",-3.1,,-7.9,,-4.6,,-7.8,,0.0,,"W",7,,1.8,,,"9",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","Z","16",,,"9",,"8"
"353230295","BIA£YSTOK                     ","2024","01","11",1.2,,-3.6,,-1.1,,-3.5,,0.5,,"S",8,,1.6,,,"9",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","Z","15",,,"9",,"8"
"353230295","BIA£YSTOK                     ","2024","01","12",0.1,,-14.1,,-6.3,,-18.8,,4.6,,"S",7,,1.9,,0.4,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","Z","16",,,"9",,"8"
"353230295","BIA£YSTOK                     ","2024","01","13",0.7,,-5.8,,-3.5,,-6.4,,3.5,,"S",15,,1.7,,0.3,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","Z","15",,,"9",,"8"
"353230295","BIA£YSTOK                     ","2024","01","14",1.0,,-4.6,,0.4,,-4.6,,2.0,,"S",20,,1.7,,,"9",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","Z","15",,,"9",,"8"
