"353210280","MIKO£AJKI","2024","01","01",.0,"8",2.8,"",.5,"",6.0,"",95.1,"",991.8,"",1007.8,"",7.0,"",2.2,""
"353210280","MIKO£AJKI","2024","01","02",.0,"8",3.0,"",-1.5,"",5.3,"",95.9,"",990.8,"",1006.9,"",.5,"",.8,""
"353210280","MIKO£AJKI","2024","01","03",.0,"8",3.0,"",-4.3,"",4.2,"",92.0,"",981.1,"",997.3,"",3.1,"",.9,""
"353210280","MIKO£AJKI","2024","01","04",.0,"8",3.0,"",-6.1,"",3.6,"",93.0,"",978.2,"",994.4,"",1.9,"",.1,""
"353210280","MIKO£AJKI","2024","01","05",.0,"8",3.0,"",-4.9,"",3.8,"",89.9,"",991.5,"",1007.9,"",.0,"",.0,""
"353210280","MIKO£AJKI","2024","01","06",.0,"8",2.0,"",-6.3,"",3.4,"",87.9,"",999.7,"",1016.3,"",.0,"",.0,""
"353210280","MIKO£AJKI","2024","01","07",.0,"8",3.4,"",-14.5,"",1.7,"",84.4,"",1008.1,"",1025.3,"",.0,"",.0,""
"353210280","MIKO£AJKI","2024","01","08",.0,"8",.0,"8",-16.9,"",1.3,"",81.1,"",1017.8,"",1035.4,"",.0,"",.0,""
"353210280","MIKO£AJKI","2024","01","09",.0,"8",3.9,"",-9.8,"",2.7,"",87.3,"",1018.8,"",1036.0,"",.0,"",.0,""
"353210280","MIKO£AJKI","2024","01","10",.0,"8",3.4,"",-2.1,"",5.1,"",97.5,"",1013.1,"",1029.7,"",.0,"",.0,""
"353210280","MIKO£AJKI","2024","01","11",.0,"8",3.3,"",-.2,"",5.4,"",86.6,"",1003.7,"",1020.0,"",.0,"",.0,""
"353210280","MIKO£AJKI","2024","01","12",.0,"8",4.8,"",-3.8,"",4.0,"",81.6,"",1003.0,"",1019.5,"",.0,"",1.5,""
"353210280","MIKO£AJKI","2024","01","13",.0,"8",.0,"8",-2.0,"",4.7,"",87.8,"",992.8,"",1009.0,"",.0,"",3.1,""
"353210280","MIKO£AJKI","2024","01","14",.0,"8",.0,"8",.7,"",6.0,"",94.0,"",978.1,"",993.9,"",.5,"",1.2,""
"353210280","MIKO£AJKI","2024","01","15",.0,"8",6.1,"",-.5,"",5.5,"",92.5,"",970.4,"",986.1,"",1.4,"",.0,""
"353210280","MIKO£AJKI","2024","01","16",.0,"8",.0,"8",-5.5,"",2.9,"",71.6,"",984.4,"",1000.7,"",.0,"",.0,""
"353210280","MIKO£AJKI","2024","01","17",.0,"8",.0,"8",-7.0,"",3.2,"",85.4,"",987.8,"",1004.2,"",.0,"",.4,""
"353210280","MIKO£AJKI","2024","01","18",.0,"8",.0,"8",-2.3,"",4.5,"",87.8,"",976.9,"",992.9,"",.0,"",.0,""
"353210280","MIKO£AJKI","2024","01","19",.0,"8",.0,"8",-3.8,"",4.0,"",87.3,"",992.5,"",1008.8,"",.0,"",1.8,""
"353210280","MIKO£AJKI","2024","01","20",.0,"8",5.4,"",-.8,"",5.3,"",91.6,"",999.3,"",1015.6,"",4.0,"",.0,""
"353210280","MIKO£AJKI","2024","01","21",.0,"8",.0,"8",-1.5,"",5.0,"",91.1,"",1012.9,"",1029.4,"",.0,"",.0,""
"353210280","MIKO£AJKI","2024","01","22",.0,"8",.0,"8",1.1,"",4.9,"",73.8,"",998.5,"",1014.6,"",.0,"",1.1,""
"353210280","MIKO£AJKI","2024","01","23",.0,"8",.0,"8",3.4,"",7.0,"",90.1,"",997.5,"",1013.5,"",.0,"",.0,""
"353210280","MIKO£AJKI","2024","01","24",.0,"8",5.4,"",3.5,"",7.3,"",91.9,"",989.6,"",1005.4,"",4.8,"",4.7,""
"353210280","MIKO£AJKI","2024","01","25",.0,"8",6.6,"",2.5,"",6.8,"",92.0,"",990.8,"",1006.7,"",.9,"",.2,""
"353210280","MIKO£AJKI","2024","01","26",.0,"8",3.8,"",-.1,"",5.5,"",90.3,"",1002.5,"",1018.8,"",.0,"",5.4,""
"353210280","MIKO£AJKI","2024","01","27",.0,"8",3.8,"",1.4,"",6.5,"",96.5,"",1002.8,"",1019.0,"",.8,"",.0,""
"353210280","MIKO£AJKI","2024","01","28",.0,"8",2.3,"",2.4,"",6.9,"",94.8,"",1018.4,"",1034.8,"",.0,"",.0,""
"353210280","MIKO£AJKI","2024","01","29",.0,"8",4.4,"",1.9,"",5.9,"",85.0,"",1019.0,"",1035.4,"",.0,"",.0,""
"353210280","MIKO£AJKI","2024","01","30",.0,"8",3.5,"",2.2,"",5.7,"",80.5,"",1014.1,"",1030.4,"",.0,"",.0,""
"353210280","MIKO£AJKI","2024","01","31",.0,"8",3.9,"",3.1,"",6.6,"",85.4,"",1009.2,"",1025.3,"",.4,"",.0,""
"353210280","MIKO£AJKI","2024","02","01",.0,"8",5.8,"",2.8,"",6.0,"",80.0,"",998.1,"",1014.2,"",.8,"",.5,""
"353210280","MIKO£AJKI","2024","02","02",.0,"8",4.3,"",2.6,"",6.2,"",83.5,"",999.9,"",1015.9,"",.7,"",1.7,""
"353210280","MIKO£AJKI","2024","02","03",.0,"8",7.6,"",6.7,"",8.0,"",81.4,"",988.7,"",1004.3,"",.0,"",.0,""
"353210280","MIKO£AJKI","2024","02","04",.0,"8",6.6,"",4.4,"",6.8,"",81.1,"",987.1,"",1002.8,"",3.2,"",15.8,""
"353210280","MIKO£AJKI","2024","02","05",.0,"8",6.5,"",2.9,"",6.1,"",81.3,"",983.4,"",999.2,"",.3,"",.9,""
"353210280","MIKO£AJKI","2024","02","06",.0,"8",3.1,"",2.4,"",7.1,"",96.5,"",982.4,"",998.1,"",7.6,"",9.4,""
"353210280","MIKO£AJKI","2024","02","07",.0,"8",5.5,"",2.7,"",6.3,"",82.9,"",977.3,"",992.9,"",.0,"",1.1,""
"353210280","MIKO£AJKI","2024","02","08",.0,"8",2.8,"",-1.3,"",4.6,"",83.1,"",987.0,"",1003.1,"",.0,"",.0,""
