"349200628","HALA G¥SIENICOWA","2023","01","01",13.9,"",7.4,"",9.5,"",4.2,"",.0,"9","",15,"",3.2,"",2.8,"",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",1,"",0,"8","R",0,"9",0,"9",0,"8"
"349200628","HALA G¥SIENICOWA","2023","01","02",12.6,"",4.7,"",8.0,"",2.5,"",.0,"9","",7,"",3.4,"",4.5,"",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",1,"",0,"8","R",0,"9",0,"9",0,"8"
"349200628","HALA G¥SIENICOWA","2023","01","03",7.9,"",-.6,"",1.3,"",-1.1,"",.0,"9","",5,"",3.4,"",.0,"9",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",1,"",0,"8","R",0,"9",0,"9",0,"8"
"349200628","HALA G¥SIENICOWA","2023","01","04",3.1,"",-5.2,"",-.2,"",-7.6,"",.1,"","W",5,"",3.2,"",4.5,"",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",1,"",0,"8","R",5,"",0,"9",0,"8"
"349200628","HALA G¥SIENICOWA","2023","01","05",4.7,"",-1.4,"",.7,"",-1.6,"",14.1,"","S",5,"",3.2,"",.0,"9",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",1,"",0,"8","R",0,"9",0,"9",0,"8"
"349200628","HALA G¥SIENICOWA","2023","01","06",1.7,"",-5.0,"",-1.6,"",-7.2,"",3.8,"","S",18,"",2.8,"",4.5,"",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",1,"",0,"8","R",1,"",0,"9",0,"8"
"349200628","HALA G¥SIENICOWA","2023","01","07",1.5,"",-2.3,"",-.5,"",-3.6,"",1.1,"","S",20,"",2.8,"",4.2,"",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",1,"",0,"8","R",1,"",0,"9",0,"8"
"349200628","HALA G¥SIENICOWA","2023","01","08",6.4,"",-3.6,"",1.0,"",-6.4,"",.0,"9","",16,"",2.9,"",4.6,"",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",1,"",0,"8","Z",1,"",0,"9",0,"8"
"349200628","HALA G¥SIENICOWA","2023","01","09",1.6,"",-.4,"",.2,"",-.5,"",15.9,"","S",14,"",3.0,"",.0,"9",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",1,"",0,"8","Z",0,"9",0,"9",0,"8"
"349200628","HALA G¥SIENICOWA","2023","01","10",-.1,"",-4.0,"",-3.2,"",-3.9,"",29.2,"","S",44,"",2.0,"",.0,"9",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",1,"",0,"8","Z",1,"",0,"9",0,"8"
